carat,cut,color,clarity,depth,table,price,x,y,z
1.03,Ideal,H,SI1,61.1,56.0,5418,6.5,6.53,3.98
0.7,Ideal,F,SI1,62.1,56.0,2596,5.67,5.65,3.51
0.75,Good,F,I1,64.0,59.0,1013,5.78,5.62,3.66
0.34,Premium,I,SI1,61.8,57.0,574,4.51,4.46,2.77
0.32,Ideal,E,IF,62.0,55.0,944,4.37,4.41,2.72
0.41,Ideal,D,VVS1,61.7,55.0,1376,4.77,4.8,2.95
0.33,Ideal,G,VS1,62.3,54.0,854,4.48,4.45,2.78
0.32,Ideal,G,VVS2,60.6,57.0,936,4.43,4.41,2.68
1.0,Premium,J,SI1,62.8,59.0,3780,6.37,6.27,3.97
0.32,Ideal,I,VS2,60.3,56.0,576,4.45,4.44,2.68
0.55,Ideal,E,VS1,61.1,55.0,1975,5.3,5.33,3.25
0.9,Ideal,D,VS2,63.0,57.0,5897,6.14,6.09,3.85
0.31,Ideal,G,VVS1,61.6,55.0,789,4.38,4.42,2.71
0.91,Very Good,F,VS2,63.4,55.0,4434,6.22,6.18,3.93
0.31,Ideal,F,VS2,62.0,56.0,625,4.35,4.39,2.71
0.41,Very Good,E,SI1,61.4,56.0,755,4.77,4.81,2.94
0.31,Ideal,H,VVS1,62.3,53.0,687,4.35,4.38,2.72
0.31,Ideal,D,SI1,61.8,57.0,684,4.37,4.33,2.69
1.11,Premium,I,I1,61.8,59.0,3183,6.65,6.58,4.09
0.75,Ideal,F,SI1,61.5,55.0,3336,5.88,5.9,3.62
0.44,Very Good,E,SI1,62.2,60.0,810,4.79,4.86,3.0
0.42,Ideal,F,VVS1,62.0,55.0,1233,4.8,4.84,2.99
0.71,Premium,E,SI1,61.7,61.0,2629,5.76,5.74,3.55
0.56,Ideal,D,VS1,61.1,56.0,2741,5.3,5.33,3.25
1.21,Fair,E,SI2,65.6,59.0,4926,6.62,6.56,4.32
0.71,Very Good,H,SI1,62.9,58.0,2246,5.62,5.66,3.55
1.01,Good,H,VS2,64.4,58.0,5331,6.18,6.24,4.0
0.55,Premium,F,VS2,62.2,58.0,1698,5.26,5.22,3.26
0.5,Fair,G,VS1,67.6,56.0,1257,5.02,4.89,3.35
1.2,Very Good,I,VS1,62.6,59.0,6192,6.69,6.73,4.2
1.31,Premium,I,SI2,59.1,59.0,5744,7.2,7.15,4.24
0.34,Premium,D,VVS2,60.1,58.0,984,4.53,4.55,2.73
0.27,Ideal,G,IF,62.0,56.0,627,4.14,4.17,2.58
0.3,Premium,D,VS2,60.6,58.0,710,4.32,4.36,2.63
0.9,Very Good,F,SI2,61.6,58.0,3519,6.15,6.23,3.81
0.73,Ideal,D,VS2,61.4,56.0,3528,5.78,5.81,3.56
0.31,Good,G,SI1,63.3,57.0,431,4.3,4.33,2.73
0.3,Ideal,H,VVS2,61.0,55.0,577,4.33,4.34,2.65
0.52,Ideal,H,VVS1,61.7,55.0,1754,5.17,5.2,3.2
0.56,Ideal,H,SI1,61.7,56.0,1197,5.26,5.3,3.26
0.4,Fair,H,VS2,65.1,59.0,704,4.58,4.63,3.0
0.71,Ideal,F,VVS2,61.6,54.0,4167,5.76,5.79,3.56
0.32,Ideal,G,SI2,61.6,56.0,450,4.44,4.46,2.74
0.64,Good,F,IF,58.6,61.0,2980,5.69,5.71,3.34
0.48,Fair,E,VS2,64.9,54.0,1215,4.94,4.92,3.2
0.3,Very Good,G,IF,62.9,58.0,895,4.21,4.25,2.66
0.7,Very Good,I,SI1,63.2,59.0,1890,5.59,5.62,3.54
1.07,Good,G,SI1,63.1,59.0,4861,6.45,6.49,4.08
0.8,Fair,G,I1,64.5,57.0,1715,5.86,5.83,3.77
0.9,Very Good,F,VS2,61.8,57.0,5218,6.16,6.23,3.83
1.14,Ideal,F,I1,61.7,57.0,3824,6.7,6.67,4.13
0.3,Ideal,E,VVS2,60.8,56.0,949,4.35,4.37,2.65
0.38,Very Good,E,VS2,60.4,58.0,744,4.67,4.7,2.83
0.36,Ideal,F,IF,62.2,55.0,1137,4.57,4.62,2.86
0.25,Ideal,F,VS2,62.9,55.0,535,4.01,4.05,2.53
0.51,Ideal,G,SI1,61.5,55.5,1254,5.13,5.19,3.17
0.31,Ideal,H,VS2,62.2,53.0,628,4.43,4.38,2.74
0.42,Premium,H,SI1,62.0,59.0,898,4.79,4.76,2.96
1.2,Ideal,H,SI2,62.7,55.0,5578,6.74,6.69,4.21
0.53,Ideal,G,VS1,61.9,56.0,1721,5.19,5.21,3.22
0.52,Very Good,H,SI1,61.3,60.0,1071,5.15,5.23,3.18
0.32,Very Good,G,VS1,62.4,58.0,645,4.35,4.4,2.73
0.4,Premium,D,SI1,63.0,57.0,924,4.7,4.66,2.95
0.33,Premium,F,VS2,62.1,59.0,854,4.44,4.39,2.74
1.01,Premium,G,SI1,59.6,61.0,4672,6.52,6.47,3.87
0.71,Very Good,E,VS1,59.8,58.0,3112,5.78,5.82,3.47
0.4,Very Good,F,VS1,60.4,58.0,868,4.75,4.79,2.88
0.32,Premium,G,SI1,62.6,58.0,477,4.31,4.35,2.71
0.7,Ideal,G,VS1,60.9,56.0,2995,5.76,5.8,3.52
0.7,Premium,G,SI1,63.0,59.0,2150,5.64,5.6,3.54
0.3,Good,G,VVS2,57.9,61.0,540,4.4,4.42,2.56
1.25,Very Good,I,SI2,61.0,60.0,4950,6.93,6.98,4.24
1.1,Ideal,H,SI1,61.4,55.0,5424,6.68,6.7,4.11
0.59,Very Good,G,VS2,61.5,59.0,1618,5.32,5.41,3.3
0.9,Very Good,D,SI1,63.5,57.0,4304,6.15,6.11,3.89
0.71,Very Good,H,VS2,62.6,59.0,2395,5.66,5.68,3.55
1.02,Premium,I,SI1,62.7,55.0,4284,6.48,6.41,4.04
0.4,Premium,E,SI1,62.0,61.0,882,4.71,4.67,2.91
0.5,Good,E,SI1,63.7,56.0,1415,5.06,5.02,3.21
0.35,Premium,I,VS2,61.2,58.0,491,4.55,4.57,2.79
1.06,Ideal,G,SI2,62.3,55.0,3936,6.54,6.49,4.06
0.28,Very Good,D,VS1,61.7,58.0,487,4.19,4.24,2.6
0.73,Very Good,E,SI2,62.1,58.0,2395,5.75,5.81,3.59
1.5,Premium,J,SI2,61.3,59.0,5351,7.38,7.33,4.51
0.41,Very Good,D,SI1,63.0,56.0,717,4.75,4.8,3.01
0.7,Premium,E,VS1,62.9,60.0,2782,5.62,5.54,3.51
0.32,Premium,H,VS2,60.7,58.0,505,4.43,4.46,2.7
0.9,Very Good,H,VS2,62.6,57.0,4662,6.11,6.09,3.82
0.54,Ideal,E,VS2,61.8,55.0,1847,5.26,5.24,3.24
1.25,Ideal,G,SI2,61.6,57.0,5259,6.91,6.98,4.28
0.32,Ideal,H,VVS1,61.6,56.0,936,4.41,4.39,2.71
0.25,Very Good,E,VVS1,62.9,59.0,576,3.99,4.02,2.52
0.35,Premium,F,VS2,61.5,59.0,906,4.55,4.53,2.79
0.3,Ideal,E,VVS2,61.7,57.0,789,4.31,4.34,2.67
0.93,Ideal,G,SI1,62.0,56.0,4546,6.22,6.26,3.87
0.54,Ideal,D,VVS2,61.4,52.0,2897,5.3,5.34,3.26
0.38,Very Good,E,VS2,60.5,58.0,866,4.66,4.7,2.83
0.3,Ideal,E,VS2,62.4,57.0,844,4.26,4.24,2.65
0.36,Premium,E,SI2,62.6,57.0,648,4.54,4.5,2.83
1.02,Ideal,I,SI1,62.9,57.0,3656,6.41,6.37,4.02
0.38,Ideal,G,SI1,60.9,56.0,855,4.71,4.68,2.86
0.33,Premium,G,VS1,60.3,59.0,666,4.44,4.52,2.7
1.11,Very Good,E,SI2,61.7,63.0,4102,6.54,6.65,4.07
0.71,Premium,F,IF,61.1,58.0,3578,5.8,5.72,3.52
0.57,Ideal,G,VVS1,61.9,57.0,2217,5.31,5.35,3.3
0.39,Ideal,G,VVS2,61.6,56.6,952,4.68,4.71,2.9
0.47,Very Good,G,SI1,62.8,56.0,1133,4.96,4.93,3.11
0.34,Ideal,I,VS1,62.4,55.0,689,4.51,4.47,2.8
0.38,Ideal,E,VS2,61.7,54.3,853,4.68,4.69,2.89
1.01,Very Good,F,SI2,63.1,57.0,4072,6.37,6.3,4.0
0.3,Ideal,F,SI1,62.8,56.0,641,4.26,4.24,2.67
0.76,Premium,E,SI2,60.0,59.0,2399,5.94,5.9,3.55
0.71,Premium,G,SI2,62.1,58.0,2208,5.72,5.68,3.54
0.7,Good,D,SI1,64.2,62.0,2318,5.52,5.48,3.53
0.75,Very Good,D,SI1,63.9,56.0,3085,5.73,5.75,3.67
0.8,Very Good,J,VS1,63.4,56.0,2321,5.9,5.87,3.73
1.09,Premium,D,SI2,61.2,60.0,5164,6.6,6.64,4.05
0.9,Very Good,D,SI1,61.8,59.0,4291,6.13,6.16,3.8
0.31,Good,I,VS2,63.2,55.0,435,4.3,4.4,2.75
0.31,Ideal,D,VS2,59.4,57.0,879,4.5,4.45,2.66
0.34,Very Good,I,SI1,61.7,56.0,459,4.51,4.54,2.79
0.3,Very Good,D,SI1,62.1,58.0,552,4.25,4.28,2.65
0.34,Premium,H,VS1,61.3,56.0,765,4.53,4.48,2.76
0.58,Very Good,I,VVS1,63.0,57.0,1790,5.31,5.35,3.36
0.41,Premium,J,VVS1,62.2,59.0,775,4.71,4.75,2.94
0.7,Very Good,F,SI2,56.9,62.0,2177,5.87,5.9,3.35
0.51,Ideal,G,VS1,60.2,56.0,1852,5.2,5.24,3.14
0.33,Ideal,G,VS2,61.2,55.0,579,4.46,4.49,2.74
1.25,Ideal,H,SI2,62.8,55.0,5880,6.87,6.82,4.3
0.33,Ideal,D,SI1,62.4,54.0,780,4.44,4.41,2.76
1.03,Ideal,E,SI2,61.6,56.0,4199,6.5,6.45,3.99
0.96,Good,H,SI2,60.1,64.0,3548,6.43,6.35,3.84
0.7,Premium,E,SI2,60.6,58.0,2442,5.78,5.73,3.49
0.9,Ideal,F,VS2,62.7,56.0,4678,6.17,6.2,3.88
0.54,Ideal,G,VVS2,61.8,56.0,2090,5.25,5.23,3.24
1.04,Ideal,E,SI2,62.0,55.0,4892,6.51,6.48,4.03
1.08,Very Good,E,SI2,62.9,59.0,5018,6.44,6.53,4.08
0.41,Premium,G,VS2,60.7,59.0,990,4.85,4.8,2.93
0.5,Premium,D,SI1,62.8,57.0,1593,5.08,5.05,3.18
0.3,Premium,F,VVS1,62.0,59.0,868,4.24,4.28,2.64
0.7,Very Good,G,VS2,63.4,58.0,2338,5.63,5.57,3.55
0.72,Very Good,J,SI1,58.3,62.0,1886,5.87,5.93,3.44
0.55,Premium,H,VVS1,61.1,57.0,1980,5.35,5.26,3.24
1.32,Premium,G,SI2,58.9,59.0,4524,7.25,7.18,4.25
0.56,Ideal,G,VS2,61.9,55.0,1698,5.32,5.28,3.28
0.3,Ideal,F,VVS1,61.8,54.0,802,4.33,4.37,2.69
0.81,Good,I,VS1,59.4,56.0,3042,5.97,6.11,3.59
0.51,Good,J,SI1,63.9,55.0,1071,5.01,4.97,3.19
0.5,Very Good,H,VS2,63.9,57.0,1387,5.04,5.07,3.23
0.72,Good,F,SI1,64.0,61.0,2563,5.67,5.62,3.61
0.71,Very Good,E,VS1,63.7,58.0,3009,5.63,5.68,3.6
0.46,Ideal,I,VS1,62.3,56.0,974,4.96,4.93,3.08
0.3,Ideal,G,VVS1,62.6,54.0,1013,4.28,4.25,2.67
0.9,Premium,G,VS2,62.4,61.0,4137,6.17,6.13,3.84
0.27,Very Good,G,VS1,61.0,54.0,439,4.19,4.21,2.56
1.02,Premium,E,SI1,59.2,56.0,5655,6.63,6.57,3.91
1.0,Good,F,SI1,57.9,62.0,4961,6.55,6.58,3.8
0.4,Fair,G,SI1,64.7,55.0,840,4.68,4.65,3.02
0.36,Ideal,G,SI1,61.8,55.0,725,4.58,4.61,2.84
0.82,Premium,E,SI1,62.5,56.0,3295,6.01,5.96,3.74
0.31,Ideal,D,VVS2,61.0,56.0,853,4.37,4.39,2.67
1.06,Ideal,I,SI2,62.4,57.0,3975,6.48,6.54,4.06
0.26,Very Good,G,VVS2,62.3,56.0,486,4.07,4.09,2.54
0.5,Ideal,F,VS2,61.1,58.0,1565,5.1,5.13,3.13
0.52,Ideal,F,VVS2,60.9,56.0,2489,5.19,5.23,3.17
0.5,Good,J,VS2,57.7,60.0,963,5.28,5.26,3.04
0.46,Ideal,J,VVS1,62.5,56.0,1018,4.93,4.89,3.07
0.32,Ideal,G,VVS2,61.9,57.0,936,4.41,4.38,2.72
0.82,Premium,F,SI2,62.5,59.0,2544,6.0,5.94,3.73
0.9,Good,H,I1,57.4,63.0,1939,6.38,6.33,3.65
0.41,Good,E,VS1,63.5,54.0,935,4.71,4.74,3.0
0.7,Premium,E,SI1,61.2,60.0,2444,5.71,5.69,3.49
1.01,Premium,D,SI1,60.0,59.0,5780,6.51,6.45,3.89
0.7,Premium,G,SI2,58.0,60.0,2268,5.91,5.88,3.42
0.56,Premium,G,SI1,61.1,61.0,1287,5.31,5.29,3.24
0.3,Ideal,D,VS1,61.8,56.0,848,4.34,4.3,2.67
0.42,Ideal,F,VS1,61.4,57.0,1031,4.78,4.83,2.95
0.3,Premium,F,VS2,62.5,58.0,605,4.29,4.32,2.69
0.34,Premium,E,SI1,59.0,60.0,765,4.62,4.56,2.71
0.93,Premium,D,SI2,60.6,59.0,4140,6.34,6.3,3.83
0.39,Ideal,F,VVS1,62.1,55.0,1124,4.69,4.71,2.92
0.71,Premium,H,SI2,60.5,60.0,2224,5.81,5.73,3.49
0.7,Ideal,D,VS2,61.5,56.0,3129,5.7,5.74,3.52
0.54,Ideal,F,VVS2,61.9,56.0,2168,5.2,5.23,3.23
0.25,Very Good,E,VVS1,60.2,59.0,575,4.11,4.13,2.48
0.62,Premium,G,SI1,62.6,60.0,1552,5.42,5.38,3.38
0.35,Premium,G,VS1,61.5,58.0,706,4.5,4.54,2.78
0.52,Ideal,D,SI1,61.1,57.0,1547,5.19,5.25,3.19
0.9,Good,H,SI1,64.4,58.0,3465,6.04,6.08,3.9
0.55,Premium,E,VS2,61.4,57.0,1881,5.29,5.27,3.24
0.76,Very Good,H,SI1,61.4,57.0,2557,5.89,5.94,3.63
0.55,Very Good,H,VS2,60.2,59.0,1327,5.36,5.24,3.19
0.23,Very Good,E,VVS1,62.9,59.0,530,3.93,3.95,2.48
1.01,Premium,H,VS2,61.6,59.0,5260,6.41,6.39,3.94
1.06,Premium,F,I1,60.3,58.0,3158,6.59,6.56,3.96
0.47,Premium,H,VS1,60.3,61.0,1244,5.05,5.04,3.04
0.34,Ideal,D,SI1,60.1,57.0,803,4.56,4.52,2.73
0.79,Premium,E,VS2,59.4,60.0,3230,6.08,6.05,3.6
0.51,Very Good,F,VS1,63.3,59.0,1722,5.09,5.12,3.23
1.01,Fair,J,VS2,59.6,62.0,3886,6.54,6.49,3.88
1.0,Ideal,E,SI2,62.3,57.0,4077,6.33,6.28,3.93
1.07,Very Good,H,VS1,62.5,56.0,5661,6.52,6.6,4.1
1.12,Premium,F,SI2,60.5,59.0,4570,6.73,6.79,4.09
0.31,Premium,G,VVS1,60.5,60.0,1046,4.4,4.33,2.64
0.23,Very Good,E,VS1,61.3,56.0,442,3.96,3.98,2.43
0.41,Good,E,SI1,63.6,56.0,705,4.7,4.73,3.0
0.7,Very Good,E,SI2,63.5,54.0,2310,5.69,5.64,3.6
0.73,Ideal,H,SI2,61.6,57.0,2260,5.79,5.81,3.57
1.0,Premium,G,VS1,61.9,60.0,5242,6.39,6.31,3.93
1.08,Very Good,E,SI2,59.8,59.0,4415,6.65,6.73,4.0
0.34,Premium,D,SI1,62.7,59.0,803,4.45,4.42,2.78
0.59,Ideal,H,VS2,62.2,59.0,1648,5.38,5.34,3.33
1.28,Ideal,H,I1,61.9,56.0,3355,6.95,6.91,4.29
1.11,Ideal,G,SI1,60.8,57.0,6065,6.83,6.77,4.14
0.5,Fair,G,I1,65.2,56.0,727,4.95,4.89,3.21
0.44,Premium,E,SI1,62.3,58.0,778,4.85,4.88,3.03
0.46,Ideal,I,VS1,62.3,56.0,911,4.93,4.96,3.08
0.89,Good,F,SI1,64.3,55.0,3663,6.12,6.01,3.9
0.57,Good,F,VS1,58.3,61.0,1741,5.49,5.54,3.21
0.9,Very Good,H,VVS1,62.1,59.0,4664,6.17,6.19,3.84
0.31,Ideal,G,IF,62.8,56.0,786,4.34,4.39,2.74
0.73,Premium,F,SI1,61.9,60.0,2527,5.81,5.78,3.59
0.55,Ideal,D,VS2,61.7,57.0,1848,5.21,5.26,3.23
0.41,Ideal,F,VS1,61.3,55.0,1007,4.79,4.83,2.95
0.83,Ideal,J,VS2,61.5,57.0,2241,6.08,6.03,3.72
1.01,Premium,H,SI1,60.3,59.0,4191,6.45,6.42,3.88
0.31,Premium,I,VVS2,59.4,59.0,698,4.44,4.41,2.63
1.2,Premium,H,SI1,62.2,58.0,5746,6.78,6.72,4.2
0.94,Premium,H,VS2,60.1,59.0,4548,6.35,6.32,3.81
0.7,Fair,E,SI1,66.7,59.0,2241,5.49,5.45,3.65
0.6,Ideal,D,VS2,62.0,55.0,2444,5.39,5.42,3.35
0.42,Ideal,G,VVS1,61.4,56.0,1179,4.81,4.83,2.96
0.31,Ideal,D,VS1,61.6,55.0,713,4.3,4.33,2.66
0.3,Ideal,H,VVS2,61.3,57.0,605,4.31,4.33,2.65
0.41,Very Good,F,VS2,63.2,57.0,1107,4.76,4.74,3.0
0.35,Ideal,E,VS1,62.0,53.6,840,4.53,4.55,2.81
0.36,Very Good,F,VS2,63.1,57.0,708,4.53,4.51,2.85
1.1,Ideal,F,SI1,61.4,55.0,6146,6.65,6.68,4.09
0.76,Ideal,E,VS2,62.1,55.0,4039,5.84,5.88,3.64
0.33,Premium,D,VVS2,62.6,56.0,1002,4.47,4.44,2.79
0.3,Ideal,G,VS1,60.6,57.0,624,4.38,4.4,2.66
1.02,Fair,I,SI2,64.5,56.0,3084,6.28,6.25,4.04
0.31,Very Good,H,VS2,63.0,57.0,489,4.32,4.34,2.73
1.0,Very Good,F,VS2,62.1,58.0,5938,6.36,6.45,3.96
1.14,Premium,H,VS2,61.7,60.0,5937,6.74,6.67,4.14
0.32,Ideal,E,VS2,61.4,57.0,608,4.4,4.46,2.72
0.41,Good,E,SI2,63.3,56.0,638,4.69,4.73,2.98
1.02,Very Good,H,SI2,60.9,58.0,4039,6.41,6.53,3.94
0.41,Ideal,G,SI2,61.7,56.0,648,4.79,4.81,2.96
0.33,Good,G,IF,57.9,60.0,984,4.55,4.57,2.64
0.91,Good,H,VS2,63.1,59.0,3921,6.13,6.16,3.88
0.53,Premium,E,SI2,59.9,58.0,984,5.31,5.27,3.17
0.33,Very Good,D,SI2,63.4,56.0,631,4.43,4.4,2.8
0.71,Ideal,E,SI2,59.5,57.0,2511,5.87,5.82,3.48
0.36,Ideal,D,SI1,61.6,56.0,801,4.59,4.6,2.83
1.01,Ideal,D,SI2,61.6,57.0,5006,6.46,6.42,3.97
0.53,Ideal,E,VVS2,62.4,56.0,2288,5.15,5.17,3.22
0.92,Very Good,I,SI1,63.7,58.0,3345,6.12,6.18,3.92
1.35,Ideal,J,SI1,61.9,56.0,6124,7.1,7.08,4.39
0.3,Premium,H,VVS2,62.1,52.0,776,4.31,4.29,2.67
1.01,Very Good,G,VS2,59.1,58.0,5919,6.56,6.63,3.9
0.9,Very Good,J,VS1,62.9,56.0,3197,6.13,6.18,3.87
0.56,Premium,E,VS2,61.0,62.0,1882,5.36,5.28,3.24
1.2,Very Good,I,SI1,63.1,58.0,4838,6.72,6.66,4.22
1.0,Premium,F,SI2,59.4,62.0,4155,6.4,6.37,3.79
0.35,Very Good,G,VVS1,61.2,57.0,842,4.55,4.58,2.79
0.93,Very Good,F,SI1,61.1,58.0,4534,6.26,6.3,3.84
0.41,Ideal,F,SI1,61.1,56.0,870,4.79,4.83,2.94
0.74,Very Good,F,SI2,63.2,58.0,2042,5.75,5.71,3.62
0.39,Premium,F,SI1,61.3,62.0,860,4.71,4.68,2.88
0.6,Ideal,E,VS1,61.7,55.0,2774,5.41,5.44,3.35
0.41,Ideal,F,VS1,61.9,57.0,1076,4.77,4.73,2.94
0.5,Good,G,SI2,63.8,57.0,1009,4.98,5.02,3.19
0.74,Very Good,E,SI2,61.7,56.0,2179,5.76,5.9,3.6
0.31,Ideal,G,IF,62.7,57.0,988,4.34,4.31,2.71
0.9,Fair,E,VS2,65.0,55.0,4057,6.11,6.04,3.95
0.33,Ideal,D,VS2,62.8,54.0,1002,4.46,4.43,2.79
0.57,Ideal,H,SI1,61.8,57.0,1397,5.32,5.36,3.3
0.94,Premium,E,SI2,62.4,58.0,4027,6.33,6.26,3.93
0.77,Premium,J,VS2,62.1,62.0,1940,5.87,5.82,3.63
1.23,Ideal,H,I1,61.8,56.0,4025,6.85,6.91,4.25
0.33,Ideal,H,VS2,61.0,55.0,539,4.49,4.52,2.75
1.15,Premium,G,I1,61.2,58.0,3574,6.8,6.74,4.14
0.23,Very Good,D,VVS2,62.4,53.0,458,3.94,3.95,2.46
0.32,Premium,D,SI1,60.2,58.0,756,4.43,4.4,2.66
0.51,Good,G,SI1,63.7,55.0,1172,5.07,5.1,3.24
0.43,Very Good,E,VS1,61.3,56.0,890,4.85,4.88,2.98
0.36,Ideal,F,SI1,61.5,56.0,600,4.59,4.62,2.83
1.29,Very Good,G,SI2,63.3,61.0,4937,6.84,6.8,4.32
0.82,Ideal,E,SI2,62.1,56.0,2937,6.01,5.98,3.72
0.3,Ideal,H,VVS1,62.2,55.0,665,4.3,4.32,2.68
1.22,Ideal,J,VS2,61.0,55.0,6052,6.92,6.96,4.23
0.5,Ideal,D,VS1,60.6,57.0,2454,5.15,5.18,3.13
0.47,Good,F,VS1,59.0,60.2,1243,5.04,5.09,2.99
0.3,Premium,H,VS1,62.1,59.0,491,4.25,4.28,2.65
0.41,Ideal,E,VS2,62.3,56.0,999,4.77,4.74,2.96
1.51,Fair,I,I1,65.7,61.0,5074,7.08,7.02,4.63
1.0,Good,G,VS2,63.5,59.0,5860,6.23,6.33,3.99
1.0,Ideal,J,SI2,62.1,56.0,3465,6.34,6.41,3.96
0.54,Ideal,G,SI1,62.5,56.0,1314,5.2,5.24,3.26
0.35,Ideal,G,IF,61.7,55.0,1001,4.52,4.55,2.8
0.9,Premium,E,SI2,63.0,57.0,3084,6.08,6.05,3.82
0.25,Ideal,F,SI1,61.5,56.0,430,4.06,4.09,2.5
0.31,Ideal,H,SI1,61.3,55.0,421,4.36,4.41,2.69
0.7,Ideal,E,VS2,61.1,56.0,3370,5.76,5.81,3.53
0.54,Ideal,H,VVS1,61.9,54.0,1774,5.22,5.25,3.24
0.38,Premium,G,SI1,62.4,59.0,855,4.64,4.59,2.88
0.91,Very Good,D,SI2,62.0,62.0,3463,6.16,6.25,3.85
0.32,Premium,F,VS2,59.5,60.0,773,4.48,4.46,2.66
0.4,Very Good,E,VVS2,61.4,56.0,988,4.74,4.81,2.93
1.07,Ideal,I,VS2,61.1,57.0,4319,6.66,6.6,4.05
1.01,Ideal,E,SI2,62.1,56.0,4355,6.39,6.43,3.98
1.21,Premium,H,SI2,61.9,55.0,5218,6.84,6.79,4.22
0.45,Premium,G,VVS1,60.1,58.0,1323,4.97,4.95,2.98
1.01,Premium,G,SI1,61.2,61.0,4672,6.47,6.41,3.94
0.3,Ideal,H,IF,60.8,56.0,764,4.36,4.39,2.66
0.7,Very Good,F,VS2,62.6,57.0,2362,5.62,5.69,3.54
0.42,Premium,G,VS2,60.6,58.0,847,4.83,4.88,2.94
1.0,Good,E,SI2,63.3,55.0,4312,6.25,6.29,3.97
0.3,Premium,G,IF,62.9,58.0,956,4.25,4.21,2.66
0.71,Premium,F,SI2,60.2,60.0,2331,5.8,5.77,3.48
0.31,Ideal,G,VVS2,61.8,56.0,687,4.37,4.4,2.71
0.35,Ideal,E,VS2,62.1,56.0,767,4.52,4.53,2.81
0.71,Fair,E,SI1,64.7,59.0,2352,5.61,5.58,3.62
0.33,Ideal,H,VS1,61.9,56.0,579,4.44,4.48,2.76
0.3,Ideal,D,SI1,62.1,54.0,552,4.31,4.35,2.69
1.04,Ideal,G,SI2,63.1,55.0,4414,6.45,6.52,4.09
1.26,Ideal,J,VVS1,61.4,60.0,6186,6.92,6.95,4.26
0.52,Premium,F,SI2,62.7,57.0,1073,5.11,5.07,3.19
0.7,Very Good,G,VVS2,60.0,60.0,3235,5.78,5.85,3.49
0.31,Good,F,VS2,63.4,56.0,625,4.31,4.34,2.74
0.4,Good,E,SI2,63.9,57.0,622,4.65,4.71,2.99
1.05,Fair,I,VS1,58.9,66.0,4281,6.71,6.6,3.92
0.5,Premium,G,VS1,62.2,59.0,1624,5.04,5.09,3.15
0.24,Very Good,F,VVS2,60.6,59.0,608,4.04,4.06,2.45
0.31,Ideal,E,VS1,61.8,55.0,692,4.36,4.38,2.7
0.37,Premium,H,VS1,60.9,60.0,649,4.6,4.63,2.81
0.3,Ideal,D,VS2,61.0,55.0,778,4.38,4.34,2.66
0.54,Ideal,F,VS2,62.0,55.0,1563,5.25,5.32,3.28
0.51,Ideal,E,VVS1,62.3,53.7,2524,5.1,5.12,3.19
0.31,Very Good,H,VS1,61.4,56.0,544,4.37,4.39,2.69
0.55,Ideal,G,VVS2,62.0,53.8,2064,5.25,5.28,3.27
0.9,Ideal,F,SI1,61.7,57.0,4657,6.25,6.2,3.84
0.71,Ideal,F,SI2,65.3,53.0,2445,5.64,5.58,3.67
0.72,Very Good,F,VS2,63.6,58.0,2787,5.66,5.69,3.61
1.13,Ideal,I,VS2,62.2,55.0,5165,6.69,6.67,4.15
0.41,Very Good,D,SI1,59.2,62.0,738,4.82,4.85,2.86
0.4,Very Good,G,VS1,60.8,59.0,791,4.75,4.83,2.91
0.8,Good,G,SI2,63.7,58.0,2484,5.88,5.83,3.73
0.34,Very Good,F,IF,61.1,54.0,999,4.54,4.56,2.78
0.57,Ideal,H,IF,61.0,57.0,2210,5.35,5.38,3.27
0.9,Premium,H,VS2,61.8,58.0,4082,6.17,6.12,3.8
0.31,Premium,D,SI2,60.1,58.0,593,4.4,4.38,2.64
1.28,Good,G,SI1,57.6,62.0,6175,7.17,7.13,4.12
0.9,Very Good,E,VS1,62.3,56.0,5001,6.1,6.19,3.83
1.07,Very Good,H,SI1,62.3,57.0,5752,6.53,6.64,4.1
0.31,Fair,D,VVS2,54.2,65.0,997,4.61,4.58,2.49
1.0,Premium,H,VVS2,60.3,59.0,6037,6.46,6.41,3.88
0.55,Ideal,F,VVS1,62.1,56.0,2359,5.25,5.28,3.27
0.57,Ideal,H,VS1,61.7,54.0,1554,5.33,5.36,3.3
0.41,Ideal,E,SI2,63.0,57.0,818,4.73,4.7,2.97
1.21,Fair,H,SI1,69.6,55.0,3862,6.49,6.42,4.49
0.5,Very Good,D,VS1,62.3,57.0,1847,5.04,5.07,3.15
1.09,Very Good,I,VS2,62.6,57.0,5072,6.55,6.62,4.12
0.5,Very Good,H,VVS1,63.5,58.0,1838,5.03,4.98,3.18
1.21,Ideal,F,I1,62.0,56.0,4377,6.84,6.8,4.23
1.26,Ideal,J,SI1,62.0,56.0,5398,6.93,6.9,4.29
1.17,Premium,F,SI1,61.9,60.0,5366,6.72,6.66,4.14
0.31,Ideal,I,VS1,62.5,53.4,502,4.31,4.34,2.7
0.31,Premium,G,SI2,61.3,58.0,408,4.37,4.4,2.69
0.41,Premium,E,SI1,61.3,58.0,755,4.76,4.8,2.93
0.75,Ideal,E,VS2,61.7,56.0,3150,5.86,5.84,3.61
0.41,Very Good,F,VS1,58.6,61.0,1007,4.83,4.87,2.84
0.42,Ideal,G,VVS1,60.9,55.0,1023,4.83,4.89,2.96
0.34,Premium,G,IF,60.5,58.0,879,4.47,4.52,2.72
